0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	1	C_M
0	2	0	0	0	0	1	1	0	1	0	1	0	0	1	2	C_M
0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	F_M
0	5	1	0	1	0	0	0	0	0	0	0	0	0	2	3	D_m
0	6	1	0	1	0	0	0	0	0	0	0	0	0	2	2	D_m
0	7	0	0	0	0	0	0	0	0	0	0	0	0	3	0	F_M
0	8	0	0	0	0	0	0	0	0	0	0	0	0	3	2	F_M
0	9	1	0	1	0	0	0	0	0	0	1	1	0	4	1	BbM
0	10	1	0	1	0	0	0	0	0	0	1	1	0	4	4	BbM
0	11	0	0	1	0	0	0	0	0	0	0	1	0	5	2	BbM
0	12	0	0	1	0	0	0	0	1	0	1	1	0	5	4	BbM
0	13	1	0	1	0	0	0	0	0	0	1	1	0	2	0	BbM
0	14	1	0	1	0	1	0	0	1	0	1	1	0	1	2	BbM
0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	F_M
0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	17	1	0	1	0	0	0	0	0	0	1	1	0	4	1	BbM
0	18	1	0	1	0	0	0	0	1	0	1	1	0	4	2	BbM
0	19	1	0	1	0	0	0	0	0	0	0	1	0	4	4	BbM
0	20	1	0	0	0	1	1	0	1	0	0	1	0	3	0	C_M7
0	21	0	0	0	0	1	1	0	1	0	1	1	0	6	2	C_M7
0	22	1	0	0	0	1	1	0	1	0	1	1	0	6	4	C_M7
0	23	0	0	0	0	0	0	0	0	0	0	0	0	3	3	F_M
0	24	1	0	1	0	0	0	0	1	0	1	0	1	7	2	F_M
0	25	0	0	0	0	1	1	0	1	0	1	0	0	5	0	C_M
0	26	0	0	0	0	1	1	0	1	0	1	0	0	5	2	C_M
0	27	0	0	1	0	0	0	0	0	0	0	0	0	0	1	D_m7
0	28	1	0	1	0	1	0	0	0	0	0	0	1	0	2	D_m7
0	29	1	0	1	0	1	0	0	0	0	0	0	0	0	4	D_m7
0	30	1	0	1	0	0	1	0	1	0	1	0	1	6	0	G_M
0	31	0	0	0	0	1	1	0	1	0	1	0	0	5	3	C_M
0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	33	1	0	0	0	0	0	0	0	0	0	0	0	0	2	F_M
0	34	1	0	1	0	0	0	0	0	0	1	1	0	4	1	BbM
0	35	1	0	1	0	0	0	0	1	0	1	1	0	4	2	BbM
0	36	0	0	0	0	1	1	0	0	0	0	0	0	5	0	A_m
0	37	0	0	0	0	1	1	0	1	0	0	0	0	5	2	A_m
0	38	1	0	1	0	0	0	0	0	0	0	1	0	2	3	C_M7
0	39	0	0	0	0	1	1	0	1	0	1	1	0	1	2	C_M7
0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	2	F_M
0	42	0	0	0	0	0	0	0	1	0	1	0	0	5	1	C_M4
0	43	0	0	0	0	0	0	0	1	0	0	0	0	5	2	C_M4
0	44	0	0	0	0	0	0	0	1	0	0	0	0	5	4	C_M4
0	45	0	0	0	0	1	1	0	1	0	1	1	0	5	0	C_M7
0	46	0	0	0	0	1	1	0	1	0	1	1	0	5	2	C_M7
0	47	0	0	0	0	1	1	0	1	0	1	1	0	5	4	C_M7
0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	3	F_M
0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	50	0	0	0	0	1	1	0	1	0	1	0	0	1	1	C_M
0	51	0	0	0	0	1	1	0	1	0	1	0	0	1	2	C_M
0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	2	F_M
0	54	1	0	1	0	0	0	0	0	0	0	0	0	2	3	D_m
0	55	1	0	1	0	0	0	0	0	0	0	0	0	2	2	D_m
0	56	0	0	0	0	0	0	0	0	0	0	0	0	3	0	F_M
0	57	0	0	0	0	0	0	0	0	0	0	0	0	3	2	F_M
0	58	1	0	1	0	0	0	0	0	0	1	1	0	4	1	BbM
0	59	1	0	1	0	0	0	0	0	0	1	1	0	4	4	BbM
0	60	0	0	1	0	0	0	0	0	0	0	1	0	5	2	BbM
0	61	0	0	1	0	0	0	0	1	0	1	1	0	5	4	BbM
0	62	1	0	1	0	0	0	0	0	0	1	1	0	2	0	BbM
0	63	1	0	1	0	1	0	0	1	0	1	1	0	1	2	BbM
0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	3	F_M
0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	66	1	0	1	0	0	0	0	0	0	1	1	0	4	1	BbM
0	67	1	0	1	0	0	0	0	1	0	1	1	0	4	2	BbM
0	68	1	0	1	0	0	0	0	0	0	0	1	0	4	4	BbM
0	69	1	0	0	0	1	1	0	1	0	0	1	0	3	0	C_M7
0	70	0	0	0	0	1	1	0	1	0	1	1	0	6	2	C_M7
0	71	1	0	0	0	1	1	0	1	0	1	1	0	6	4	C_M7
0	72	0	0	0	0	0	0	0	0	0	0	0	0	3	3	F_M
0	73	1	0	1	0	0	0	0	1	0	1	0	1	7	2	F_M
0	74	0	0	0	0	1	1	0	1	0	1	0	0	5	0	C_M
0	75	0	0	0	0	1	1	0	1	0	1	0	0	5	2	C_M
0	76	0	0	1	0	0	0	0	0	0	0	0	0	0	1	D_m7
0	77	1	0	1	0	1	0	0	0	0	0	0	1	0	2	D_m7
0	78	1	0	1	0	1	0	0	0	0	0	0	0	0	4	D_m7
0	79	1	0	1	0	0	1	0	1	0	1	0	1	6	0	G_M
0	80	0	0	0	0	1	1	0	1	0	1	0	0	5	3	C_M
0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	82	1	0	0	0	0	0	0	0	0	0	0	0	0	2	F_M
0	83	1	0	1	0	0	0	0	0	0	1	1	0	4	1	BbM
0	84	1	0	1	0	0	0	0	1	0	1	1	0	4	2	BbM
0	85	0	0	0	0	1	1	0	0	0	0	0	0	5	0	A_m
0	86	0	0	0	0	1	1	0	1	0	0	0	0	5	2	A_m
0	87	1	0	1	0	0	0	0	0	0	0	1	0	2	3	C_M7
0	88	0	0	0	0	1	1	0	1	0	1	1	0	1	2	C_M7
0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	F_M
0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	2	F_M
0	91	0	0	0	0	0	0	0	1	0	1	0	0	5	1	C_M4
0	92	0	0	0	0	0	0	0	1	0	0	0	0	5	2	C_M4
0	93	0	0	0	0	0	0	0	1	0	0	0	0	5	4	C_M4
0	94	0	0	0	0	1	1	0	1	0	1	1	0	5	0	C_M7
0	95	0	0	0	0	1	1	0	1	0	1	1	0	5	2	C_M7
0	96	0	0	0	0	1	1	0	1	0	1	1	0	5	4	C_M7
0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	3	F_M
0	98	0	0	0	0	1	1	0	1	0	1	0	0	1	1	C_M
0	99	0	0	0	0	1	1	0	1	0	1	0	0	1	2	C_M
0	100	0	0	0	0	1	1	0	1	0	1	0	0	1	4	C_M
0	101	0	0	0	0	1	1	0	1	0	1	0	0	1	0	C_M
0	102	0	0	0	0	1	1	0	1	0	1	0	0	1	4	C_M
0	103	0	0	0	0	1	1	0	1	0	1	0	0	1	2	C_M
0	104	0	0	0	0	1	1	0	1	0	1	0	0	1	4	C_M
0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	3	F_M
0	106	0	0	0	0	0	0	0	1	0	1	0	0	5	1	C_M4
0	107	0	0	0	0	0	0	0	0	0	1	0	0	5	4	C_M4
0	108	0	0	0	0	1	1	0	1	0	1	0	0	5	2	C_M4
0	109	0	0	1	0	0	1	0	0	0	0	0	0	5	4	C_M4
0	110	0	0	0	0	1	1	0	1	0	1	0	0	5	0	C_M
0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	3	F_M
0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	1	F_M
0	113	0	0	0	0	0	0	0	1	0	0	0	0	6	2	F_M
0	114	0	0	0	0	0	0	0	0	0	0	0	0	3	0	F_M
0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	2	F_M
0	116	0	0	0	0	1	1	0	1	0	1	0	0	5	3	C_M
0	117	0	0	1	0	1	1	0	1	0	1	1	0	2	2	C_M
0	118	0	0	1	0	1	1	0	1	0	0	0	0	2	4	C_M
0	119	0	0	0	0	1	1	0	1	0	1	1	0	1	0	C_M7
0	120	0	0	0	0	1	1	0	1	0	1	0	0	5	2	C_M7
0	121	0	0	0	0	1	1	0	1	0	1	1	0	5	4	C_M7
0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	1	F_M
0	123	0	0	0	0	0	0	0	1	0	0	0	0	6	2	F_M
0	124	0	0	0	0	0	0	0	0	0	0	0	0	3	0	F_M
0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	2	F_M
0	126	0	0	0	0	1	1	0	1	0	1	0	0	5	3	C_M
0	127	0	0	0	0	1	1	0	1	0	1	0	0	5	2	C_M
0	128	0	0	0	0	0	0	0	0	0	0	1	0	4	0	F_M
0	129	0	0	0	0	0	0	0	0	0	0	0	0	3	2	F_M
0	130	1	0	1	0	0	1	0	1	0	1	1	0	5	1	G_m
0	131	1	0	1	0	0	0	0	1	0	1	1	0	5	2	G_m
0	132	1	0	1	0	1	1	0	1	0	1	1	0	5	4	G_m
0	133	1	0	1	0	0	0	0	0	0	0	0	0	2	0	D_m
0	134	0	0	1	0	1	0	0	0	0	0	0	0	5	2	D_m
0	135	1	0	1	0	0	0	0	1	0	1	1	0	4	3	G_m
0	136	1	0	1	0	0	0	0	1	0	1	1	0	4	2	G_m
0	137	0	0	0	0	1	1	0	1	0	1	0	0	5	0	C_M
0	138	0	0	0	0	1	1	0	1	0	1	0	0	5	2	C_M
0	139	0	0	0	0	1	1	0	1	0	1	0	0	5	4	C_M
0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	1	F_M
0	141	1	0	1	0	0	0	0	0	0	0	0	0	2	3	D_m
0	142	1	0	1	0	0	0	0	1	0	0	0	0	2	4	D_m
0	143	1	0	1	0	0	0	0	0	0	0	0	0	0	2	D_m
0	144	1	0	1	0	0	0	0	0	0	0	1	0	0	4	D_m
0	145	0	0	0	0	1	1	0	0	0	0	0	0	3	0	A_m
0	146	0	0	0	0	1	1	0	1	0	0	0	0	3	2	A_m
0	147	0	0	1	0	0	0	0	0	0	1	1	0	4	1	BbM
